timestamp,channel_1,counter
"2024-10-29T08:30:59.000Z",8084,149
"2024-10-29T08:30:59.000Z",8285,150
"2024-10-29T08:30:59.000Z",7924,151
"2024-10-29T08:30:59.000Z",7825,152
"2024-10-29T08:30:59.000Z",8054,153
"2024-10-29T08:30:59.000Z",8250,154
"2024-10-29T08:30:59.000Z",7964,155
"2024-10-29T08:30:59.022Z",7804,156
"2024-10-29T08:30:59.022Z",7975,157
"2024-10-29T08:30:59.022Z",8103,158
"2024-10-29T08:30:59.022Z",8110,159
"2024-10-29T08:30:59.022Z",7834,160
"2024-10-29T08:30:59.022Z",7769,161
"2024-10-29T08:30:59.065Z",8334,162
"2024-10-29T08:30:59.065Z",8128,163
"2024-10-29T08:30:59.065Z",7930,164
"2024-10-29T08:30:59.065Z",7976,165
"2024-10-29T08:30:59.065Z",8127,166
"2024-10-29T08:30:59.065Z",8158,167
"2024-10-29T08:30:59.065Z",7969,168
"2024-10-29T08:30:59.065Z",7774,169
"2024-10-29T08:30:59.065Z",8168,170
"2024-10-29T08:30:59.065Z",8338,171
"2024-10-29T08:30:59.065Z",8160,172
"2024-10-29T08:30:59.186Z",7854,173
"2024-10-29T08:30:59.186Z",7922,174
"2024-10-29T08:30:59.186Z",8247,175
"2024-10-29T08:30:59.186Z",8091,176
"2024-10-29T08:30:59.186Z",7915,177
"2024-10-29T08:30:59.186Z",7911,178
"2024-10-29T08:30:59.186Z",8192,179
"2024-10-29T08:30:59.186Z",8245,180
"2024-10-29T08:30:59.186Z",8112,181
"2024-10-29T08:30:59.187Z",7870,182
"2024-10-29T08:30:59.187Z",8058,183
"2024-10-29T08:30:59.187Z",8244,184
"2024-10-29T08:30:59.187Z",8089,185
"2024-10-29T08:30:59.187Z",7802,186
"2024-10-29T08:30:59.187Z",8005,187
"2024-10-29T08:30:59.187Z",8343,188
"2024-10-29T08:30:59.187Z",8057,189
"2024-10-29T08:30:59.187Z",7865,190
"2024-10-29T08:30:59.187Z",7958,191
"2024-10-29T08:30:59.187Z",8155,192
"2024-10-29T08:30:59.187Z",8256,193
"2024-10-29T08:30:59.187Z",7876,194
"2024-10-29T08:30:59.187Z",7883,195
"2024-10-29T08:30:59.187Z",8195,196
"2024-10-29T08:30:59.187Z",8387,197
"2024-10-29T08:30:59.187Z",8025,198
"2024-10-29T08:30:59.187Z",7881,199
"2024-10-29T08:30:59.187Z",8099,200
"2024-10-29T08:30:59.187Z",8368,201
"2024-10-29T08:30:59.187Z",8093,202
"2024-10-29T08:30:59.187Z",7782,203
"2024-10-29T08:30:59.216Z",8153,204
"2024-10-29T08:30:59.216Z",8406,205
"2024-10-29T08:30:59.216Z",8313,206
"2024-10-29T08:30:59.216Z",8099,207
"2024-10-29T08:30:59.216Z",8212,208
"2024-10-29T08:30:59.216Z",8412,209
"2024-10-29T08:30:59.216Z",8545,210
"2024-10-29T08:30:59.233Z",8271,211
"2024-10-29T08:30:59.233Z",8113,212
"2024-10-29T08:30:59.233Z",8425,213
"2024-10-29T08:30:59.233Z",8444,214
"2024-10-29T08:30:59.233Z",8209,215
"2024-10-29T08:30:59.253Z",8030,216
"2024-10-29T08:30:59.253Z",8226,217
"2024-10-29T08:30:59.253Z",8391,218
"2024-10-29T08:30:59.253Z",8327,219
"2024-10-29T08:30:59.253Z",7937,220
"2024-10-29T08:30:59.291Z",8055,221
"2024-10-29T08:30:59.291Z",8523,222
"2024-10-29T08:30:59.291Z",8316,223
"2024-10-29T08:30:59.291Z",8088,224
"2024-10-29T08:30:59.291Z",8108,225
"2024-10-29T08:30:59.291Z",8320,226
"2024-10-29T08:30:59.291Z",8412,227
"2024-10-29T08:30:59.291Z",8002,228
"2024-10-29T08:30:59.291Z",8094,229
"2024-10-29T08:30:59.303Z",8287,230
"2024-10-29T08:30:59.303Z",8426,231
"2024-10-29T08:30:59.303Z",8181,232
"2024-10-29T08:30:59.400Z",8087,233
"2024-10-29T08:30:59.400Z",8243,234
"2024-10-29T08:30:59.400Z",8488,235
"2024-10-29T08:30:59.400Z",8337,236
"2024-10-29T08:30:59.400Z",8159,237
"2024-10-29T08:30:59.400Z",8129,238
"2024-10-29T08:30:59.400Z",8373,239
"2024-10-29T08:30:59.400Z",8274,240
"2024-10-29T08:30:59.400Z",8131,241
"2024-10-29T08:30:59.400Z",8117,242
"2024-10-29T08:30:59.400Z",8360,243
"2024-10-29T08:30:59.400Z",8458,244
"2024-10-29T08:30:59.400Z",8006,245
"2024-10-29T08:30:59.400Z",8025,246
"2024-10-29T08:30:59.400Z",8346,247
"2024-10-29T08:30:59.400Z",8343,248
"2024-10-29T08:30:59.400Z",8100,249
"2024-10-29T08:30:59.400Z",7979,250
"2024-10-29T08:30:59.400Z",8207,251
"2024-10-29T08:30:59.400Z",8559,252
"2024-10-29T08:30:59.400Z",8184,253
"2024-10-29T08:30:59.400Z",8044,254
"2024-10-29T08:30:59.400Z",8011,255
"2024-10-29T08:30:59.400Z",8326,
"2024-10-29T08:30:59.400Z",8370,1
"2024-10-29T08:30:59.421Z",8146,2
"2024-10-29T08:30:59.421Z",8014,3
"2024-10-29T08:30:59.421Z",8401,4
"2024-10-29T08:30:59.421Z",8352,5
"2024-10-29T08:30:59.421Z",8158,6
"2024-10-29T08:30:59.421Z",8013,7
"2024-10-29T08:30:59.483Z",8116,8
"2024-10-29T08:30:59.483Z",8413,9
"2024-10-29T08:30:59.483Z",8020,10
"2024-10-29T08:30:59.483Z",7837,11
"2024-10-29T08:30:59.483Z",8132,12
"2024-10-29T08:30:59.483Z",8216,13
"2024-10-29T08:30:59.483Z",8199,14
"2024-10-29T08:30:59.483Z",8037,15
"2024-10-29T08:30:59.483Z",7957,16
"2024-10-29T08:30:59.483Z",8236,17
"2024-10-29T08:30:59.483Z",8262,18
"2024-10-29T08:30:59.483Z",8083,19
"2024-10-29T08:30:59.483Z",8001,20
"2024-10-29T08:30:59.483Z",8145,21
"2024-10-29T08:30:59.483Z",8347,22
"2024-10-29T08:30:59.483Z",8100,23
"2024-10-29T08:30:59.495Z",7838,24
"2024-10-29T08:30:59.495Z",8260,25
"2024-10-29T08:30:59.495Z",8208,26
"2024-10-29T08:30:59.521Z",8131,27
"2024-10-29T08:30:59.521Z",7870,28
"2024-10-29T08:30:59.521Z",8127,29
"2024-10-29T08:30:59.521Z",8371,30
"2024-10-29T08:30:59.521Z",8194,31
"2024-10-29T08:30:59.521Z",8042,32
"2024-10-29T08:30:59.573Z",8024,33
"2024-10-29T08:30:59.573Z",8441,34
"2024-10-29T08:30:59.573Z",8299,35
"2024-10-29T08:30:59.573Z",8192,36
"2024-10-29T08:30:59.573Z",8074,37
"2024-10-29T08:30:59.573Z",8403,38
"2024-10-29T08:30:59.573Z",8377,39
"2024-10-29T08:30:59.573Z",8124,40
"2024-10-29T08:30:59.573Z",7947,41
"2024-10-29T08:30:59.573Z",8228,42
"2024-10-29T08:30:59.573Z",8346,43
"2024-10-29T08:30:59.573Z",8234,44
"2024-10-29T08:30:59.573Z",8061,45
"2024-10-29T08:30:59.573Z",8094,46
"2024-10-29T08:30:59.581Z",8313,47
"2024-10-29T08:30:59.581Z",8244,48
"2024-10-29T08:30:59.634Z",7908,49
"2024-10-29T08:30:59.634Z",7898,50
"2024-10-29T08:30:59.634Z",8153,51
"2024-10-29T08:30:59.634Z",8133,52
"2024-10-29T08:30:59.634Z",8032,53
"2024-10-29T08:30:59.634Z",7870,54
"2024-10-29T08:30:59.634Z",8020,55
"2024-10-29T08:30:59.634Z",8261,56
"2024-10-29T08:30:59.634Z",8063,57
"2024-10-29T08:30:59.634Z",7751,58
"2024-10-29T08:30:59.634Z",7970,59
"2024-10-29T08:30:59.634Z",8331,60
"2024-10-29T08:30:59.634Z",8077,61
"2024-10-29T08:30:59.639Z",7903,62
"2024-10-29T08:30:59.639Z",7945,63
"2024-10-29T08:30:59.678Z",8200,64
"2024-10-29T08:30:59.678Z",8136,65
"2024-10-29T08:30:59.678Z",7933,66
"2024-10-29T08:30:59.678Z",7940,67
"2024-10-29T08:30:59.678Z",8267,68
"2024-10-29T08:30:59.678Z",8386,69
"2024-10-29T08:30:59.678Z",8039,70
"2024-10-29T08:30:59.678Z",7938,71
"2024-10-29T08:30:59.679Z",8210,72
"2024-10-29T08:30:59.690Z",8390,73
"2024-10-29T08:30:59.690Z",8054,74
"2024-10-29T08:30:59.690Z",7979,75
"2024-10-29T08:30:59.690Z",8153,76
"2024-10-29T08:30:59.751Z",8387,77
"2024-10-29T08:30:59.751Z",8226,78
"2024-10-29T08:30:59.751Z",7865,79
"2024-10-29T08:30:59.751Z",7884,80
"2024-10-29T08:30:59.751Z",8412,81
"2024-10-29T08:30:59.751Z",8279,82
"2024-10-29T08:30:59.751Z",7978,83
"2024-10-29T08:30:59.751Z",7905,84
"2024-10-29T08:30:59.751Z",8361,85
"2024-10-29T08:30:59.751Z",8347,86
"2024-10-29T08:30:59.751Z",8140,87
"2024-10-29T08:30:59.751Z",7845,88
"2024-10-29T08:30:59.751Z",8165,89
"2024-10-29T08:30:59.751Z",8274,90
"2024-10-29T08:30:59.751Z",8230,91
"2024-10-29T08:30:59.763Z",8131,92
"2024-10-29T08:30:59.763Z",8151,93
"2024-10-29T08:30:59.763Z",8365,94
"2024-10-29T08:30:59.781Z",8268,95
"2024-10-29T08:30:59.781Z",7980,96
"2024-10-29T08:30:59.781Z",8045,97
"2024-10-29T08:30:59.781Z",8351,98
"2024-10-29T08:30:59.782Z",8564,99
"2024-10-29T08:30:59.889Z",8126,100
"2024-10-29T08:30:59.890Z",8049,101
"2024-10-29T08:30:59.890Z",8312,102
"2024-10-29T08:30:59.890Z",8286,103
"2024-10-29T08:30:59.890Z",7969,104
"2024-10-29T08:30:59.890Z",7780,105
"2024-10-29T08:30:59.890Z",8192,106
"2024-10-29T08:30:59.890Z",8238,107
"2024-10-29T08:30:59.890Z",8062,108
"2024-10-29T08:30:59.890Z",7987,109
"2024-10-29T08:30:59.890Z",8018,110
"2024-10-29T08:30:59.890Z",8234,111
"2024-10-29T08:30:59.890Z",8392,112
"2024-10-29T08:30:59.890Z",7821,113
"2024-10-29T08:30:59.890Z",7965,114
"2024-10-29T08:30:59.890Z",8150,115
"2024-10-29T08:30:59.890Z",8251,116
"2024-10-29T08:30:59.890Z",7932,117
"2024-10-29T08:30:59.890Z",7947,118
"2024-10-29T08:30:59.890Z",8017,119
"2024-10-29T08:30:59.890Z",8240,120
"2024-10-29T08:30:59.890Z",7869,121
"2024-10-29T08:30:59.890Z",7872,122
"2024-10-29T08:30:59.890Z",8064,123
"2024-10-29T08:30:59.890Z",8300,124
"2024-10-29T08:30:59.890Z",8085,125
"2024-10-29T08:30:59.890Z",7987,126
"2024-10-29T08:30:59.890Z",8083,127
"2024-10-29T08:30:59.901Z",8339,128
"2024-10-29T08:30:59.901Z",8371,129
"2024-10-29T08:30:59.901Z",8083,130
"2024-10-29T08:30:59.979Z",8008,131
"2024-10-29T08:30:59.979Z",8327,132
"2024-10-29T08:30:59.979Z",8315,133
"2024-10-29T08:30:59.979Z",7989,134
"2024-10-29T08:30:59.979Z",7876,135
"2024-10-29T08:30:59.979Z",8104,136
"2024-10-29T08:30:59.979Z",8273,137
"2024-10-29T08:30:59.979Z",8041,138
"2024-10-29T08:30:59.979Z",7832,139
"2024-10-29T08:30:59.979Z",8076,140
"2024-10-29T08:30:59.979Z",8339,141
"2024-10-29T08:30:59.979Z",8094,142
"2024-10-29T08:30:59.980Z",7986,143
"2024-10-29T08:30:59.980Z",8061,144
"2024-10-29T08:30:59.980Z",8323,145
"2024-10-29T08:30:59.980Z",8320,146
"2024-10-29T08:30:59.980Z",7992,147
"2024-10-29T08:30:59.980Z",7999,148
"2024-10-29T08:30:59.980Z",8316,149
"2024-10-29T08:30:59.980Z",8553,150
"2024-10-29T08:31:00.000Z",7954,151
"2024-10-29T08:31:00.000Z",7889,152
"2024-10-29T08:31:00.000Z",7971,153
"2024-10-29T08:31:00.000Z",8021,154
"2024-10-29T08:31:00.000Z",7973,155
"2024-10-29T08:31:00.020Z",7806,156
"2024-10-29T08:31:00.020Z",7968,157
"2024-10-29T08:31:00.021Z",8161,158
"2024-10-29T08:31:00.021Z",8215,159
"2024-10-29T08:31:00.021Z",7913,160
"2024-10-29T08:31:00.065Z",7951,161
"2024-10-29T08:31:00.065Z",8146,162
"2024-10-29T08:31:00.065Z",8120,163
"2024-10-29T08:31:00.065Z",7798,164
"2024-10-29T08:31:00.065Z",7786,165
"2024-10-29T08:31:00.065Z",8085,166
"2024-10-29T08:31:00.065Z",8309,167
"2024-10-29T08:31:00.065Z",7836,168
"2024-10-29T08:31:00.065Z",7811,169
"2024-10-29T08:31:00.065Z",8038,170
"2024-10-29T08:31:00.065Z",8166,171
"2024-10-29T08:31:00.065Z",8019,172
"2024-10-29T08:31:00.186Z",7827,173
"2024-10-29T08:31:00.186Z",7890,174
"2024-10-29T08:31:00.186Z",8165,175
"2024-10-29T08:31:00.186Z",8204,176
"2024-10-29T08:31:00.186Z",7901,177
"2024-10-29T08:31:00.186Z",7836,178
"2024-10-29T08:31:00.186Z",8164,179
"2024-10-29T08:31:00.186Z",8219,180
"2024-10-29T08:31:00.186Z",7801,181
"2024-10-29T08:31:00.186Z",7909,182
"2024-10-29T08:31:00.187Z",8092,183
"2024-10-29T08:31:00.187Z",8261,184
"2024-10-29T08:31:00.187Z",7999,185
"2024-10-29T08:31:00.187Z",7970,186
"2024-10-29T08:31:00.187Z",8086,187
"2024-10-29T08:31:00.187Z",8299,188
"2024-10-29T08:31:00.187Z",8134,189
"2024-10-29T08:31:00.187Z",7942,190
"2024-10-29T08:31:00.187Z",7896,191
"2024-10-29T08:31:00.187Z",8169,192
"2024-10-29T08:31:00.187Z",8016,193
"2024-10-29T08:31:00.187Z",7974,194
"2024-10-29T08:31:00.187Z",7966,195
"2024-10-29T08:31:00.187Z",8213,196
"2024-10-29T08:31:00.187Z",8269,197
"2024-10-29T08:31:00.187Z",8045,198
"2024-10-29T08:31:00.187Z",7926,199
"2024-10-29T08:31:00.187Z",8169,200
"2024-10-29T08:31:00.187Z",8356,201
"2024-10-29T08:31:00.187Z",8223,202
"2024-10-29T08:31:00.187Z",7868,203
"2024-10-29T08:31:00.218Z",8020,204
"2024-10-29T08:31:00.218Z",8288,205
"2024-10-29T08:31:00.218Z",8207,206
"2024-10-29T08:31:00.218Z",7671,207
"2024-10-29T08:31:00.218Z",7941,208
"2024-10-29T08:31:00.218Z",8186,209
"2024-10-29T08:31:00.218Z",8217,210
"2024-10-29T08:31:00.218Z",7805,211
"2024-10-29T08:31:00.233Z",7837,212
"2024-10-29T08:31:00.233Z",8134,213
"2024-10-29T08:31:00.233Z",8280,214
"2024-10-29T08:31:00.233Z",8106,215
"2024-10-29T08:31:00.253Z",7992,216
"2024-10-29T08:31:00.253Z",8131,217
"2024-10-29T08:31:00.253Z",8437,218
"2024-10-29T08:31:00.253Z",8201,219
"2024-10-29T08:31:00.290Z",7862,220
"2024-10-29T08:31:00.291Z",8122,221
"2024-10-29T08:31:00.291Z",8371,222
"2024-10-29T08:31:00.291Z",8237,223
"2024-10-29T08:31:00.291Z",8073,224
"2024-10-29T08:31:00.291Z",7918,225
"2024-10-29T08:31:00.291Z",8243,226
"2024-10-29T08:31:00.291Z",8367,227
"2024-10-29T08:31:00.291Z",8005,228
"2024-10-29T08:31:00.291Z",8049,229
"2024-10-29T08:31:00.303Z",8336,230
"2024-10-29T08:31:00.303Z",8193,231
"2024-10-29T08:31:00.303Z",7986,232
"2024-10-29T08:31:00.400Z",7942,233
"2024-10-29T08:31:00.400Z",8185,234
"2024-10-29T08:31:00.400Z",8291,235
"2024-10-29T08:31:00.400Z",8212,236
"2024-10-29T08:31:00.400Z",7939,237
