timestamp,channel_1,counter
"2024-10-11T09:38:41.465Z",7178,131
"2024-10-11T09:38:41.466Z",7436,132
"2024-10-11T09:38:41.466Z",7599,133
"2024-10-11T09:38:41.466Z",7592,134
"2024-10-11T09:38:41.466Z",7200,135
"2024-10-11T09:38:41.466Z",7434,136
"2024-10-11T09:38:41.466Z",7636,137
"2024-10-11T09:38:41.466Z",7705,138
"2024-10-11T09:38:41.466Z",7261,139
"2024-10-11T09:38:41.466Z",7293,140
"2024-10-11T09:38:41.466Z",7654,141
"2024-10-11T09:38:41.466Z",7660,142
"2024-10-11T09:38:41.466Z",7203,143
"2024-10-11T09:38:41.466Z",7232,144
"2024-10-11T09:38:41.466Z",7558,145
"2024-10-11T09:38:41.466Z",7686,146
"2024-10-11T09:38:41.466Z",7316,147
"2024-10-11T09:38:41.466Z",7184,148
"2024-10-11T09:38:41.466Z",7540,149
"2024-10-11T09:38:41.466Z",7880,150
"2024-10-11T09:38:41.466Z",7448,151
"2024-10-11T09:38:41.466Z",7268,152
"2024-10-11T09:38:41.466Z",7560,153
"2024-10-11T09:38:41.466Z",7785,154
"2024-10-11T09:38:41.466Z",7586,155
"2024-10-11T09:38:41.466Z",7283,156
"2024-10-11T09:38:41.466Z",7427,157
"2024-10-11T09:38:41.466Z",7773,158
"2024-10-11T09:38:41.466Z",7629,159
"2024-10-11T09:38:41.466Z",7283,160
"2024-10-11T09:38:41.466Z",7467,161
"2024-10-11T09:38:41.466Z",7918,162
"2024-10-11T09:38:41.466Z",7768,163
"2024-10-11T09:38:41.466Z",7326,164
"2024-10-11T09:38:41.466Z",7317,165
"2024-10-11T09:38:41.466Z",7668,166
"2024-10-11T09:38:41.466Z",7669,167
"2024-10-11T09:38:41.466Z",7214,168
"2024-10-11T09:38:41.466Z",7257,169
"2024-10-11T09:38:41.466Z",7654,170
"2024-10-11T09:38:41.466Z",7862,171
"2024-10-11T09:38:41.466Z",7477,172
"2024-10-11T09:38:41.466Z",7314,173
"2024-10-11T09:38:41.466Z",7663,174
"2024-10-11T09:38:41.466Z",7871,175
"2024-10-11T09:38:41.466Z",7528,176
"2024-10-11T09:38:41.466Z",7269,177
"2024-10-11T09:38:41.466Z",7595,178
"2024-10-11T09:38:41.466Z",7908,179
"2024-10-11T09:38:41.466Z",7584,180
"2024-10-11T09:38:41.466Z",7259,181
"2024-10-11T09:38:41.466Z",7452,182
"2024-10-11T09:38:41.467Z",7800,183
"2024-10-11T09:38:41.467Z",7509,184
"2024-10-11T09:38:41.467Z",7201,185
"2024-10-11T09:38:41.467Z",7394,186
"2024-10-11T09:38:41.467Z",7792,187
"2024-10-11T09:38:41.467Z",7467,188
"2024-10-11T09:38:41.467Z",7137,189
"2024-10-11T09:38:41.467Z",7284,190
"2024-10-11T09:38:41.467Z",7600,191
"2024-10-11T09:38:41.467Z",7682,192
"2024-10-11T09:38:41.467Z",7283,193
"2024-10-11T09:38:41.467Z",7329,194
"2024-10-11T09:38:41.467Z",7713,195
"2024-10-11T09:38:41.467Z",7881,196
"2024-10-11T09:38:41.467Z",7561,197
"2024-10-11T09:38:41.467Z",7346,198
"2024-10-11T09:38:41.467Z",7608,199
"2024-10-11T09:38:41.467Z",7743,200
"2024-10-11T09:38:41.467Z",7465,201
"2024-10-11T09:38:41.467Z",7389,202
"2024-10-11T09:38:41.467Z",7724,203
"2024-10-11T09:38:41.467Z",7795,204
"2024-10-11T09:38:41.467Z",7570,205
"2024-10-11T09:38:41.467Z",7193,206
"2024-10-11T09:38:41.467Z",7368,207
"2024-10-11T09:38:41.467Z",7796,208
"2024-10-11T09:38:41.467Z",7545,209
"2024-10-11T09:38:41.467Z",7112,210
"2024-10-11T09:38:41.467Z",7206,211
"2024-10-11T09:38:41.467Z",7747,212
