timestamp,channel_1,counter
"2024-10-11T08:15:33.649Z",10113,68
"2024-10-11T08:15:33.649Z",10134,69
"2024-10-11T08:15:33.649Z",10081,70
"2024-10-11T08:15:33.649Z",9951,71
"2024-10-11T08:15:33.649Z",10040,72
"2024-10-11T08:15:33.649Z",10134,73
"2024-10-11T08:15:33.649Z",10172,74
"2024-10-11T08:15:33.649Z",10110,75
"2024-10-11T08:15:33.649Z",10058,76
"2024-10-11T08:15:33.649Z",10192,77
"2024-10-11T08:15:33.649Z",10184,78
"2024-10-11T08:15:33.649Z",10010,79
"2024-10-11T08:15:33.649Z",10115,80
"2024-10-11T08:15:33.649Z",10109,81
"2024-10-11T08:15:33.649Z",10163,82
"2024-10-11T08:15:33.649Z",10041,83
"2024-10-11T08:15:33.649Z",10221,84
"2024-10-11T08:15:33.649Z",10118,85
"2024-10-11T08:15:33.649Z",10112,86
"2024-10-11T08:15:33.649Z",10158,87
"2024-10-11T08:15:33.649Z",10195,88
"2024-10-11T08:15:33.649Z",10268,89
"2024-10-11T08:15:33.649Z",10324,90
"2024-10-11T08:15:33.649Z",10097,91
"2024-10-11T08:15:33.649Z",10056,92
"2024-10-11T08:15:33.649Z",10119,93
"2024-10-11T08:15:33.649Z",10046,94
"2024-10-11T08:15:33.650Z",10184,95
"2024-10-11T08:15:33.650Z",10137,96
"2024-10-11T08:15:33.650Z",10226,97
"2024-10-11T08:15:33.650Z",10138,98
"2024-10-11T08:15:33.650Z",10119,99
"2024-10-11T08:15:33.650Z",10045,100
"2024-10-11T08:15:33.650Z",9985,101
"2024-10-11T08:15:33.650Z",10202,102
"2024-10-11T08:15:33.650Z",10113,103
"2024-10-11T08:15:33.650Z",10004,104
"2024-10-11T08:15:33.650Z",10047,105
"2024-10-11T08:15:33.650Z",10095,106
"2024-10-11T08:15:33.650Z",10091,107
"2024-10-11T08:15:33.650Z",10040,108
"2024-10-11T08:15:33.650Z",10070,109
"2024-10-11T08:15:33.650Z",10114,110
"2024-10-11T08:15:33.650Z",10181,111
"2024-10-11T08:15:33.650Z",9954,112
"2024-10-11T08:15:33.650Z",9987,113
"2024-10-11T08:15:33.650Z",10023,114
"2024-10-11T08:15:33.650Z",10096,115
"2024-10-11T08:15:33.650Z",9985,116
"2024-10-11T08:15:33.650Z",9996,117
"2024-10-11T08:15:33.650Z",10110,118
"2024-10-11T08:15:33.650Z",10129,119
"2024-10-11T08:15:33.650Z",10101,120
"2024-10-11T08:15:33.650Z",10092,121
"2024-10-11T08:15:33.650Z",10084,122
"2024-10-11T08:15:33.650Z",10127,123
"2024-10-11T08:15:33.650Z",10057,124
"2024-10-11T08:15:33.650Z",10039,125
"2024-10-11T08:15:33.650Z",10109,126
"2024-10-11T08:15:33.650Z",10020,127
