timestamp,channel_1_clean,difference
2024-10-09T20:39:23.703Z,-128.4674883985851,8024.467488398585
2024-10-09T20:39:23.703Z,45.02263761951987,7960.97736238048
2024-10-09T20:39:23.703Z,154.77144910048008,8081.22855089952
2024-10-09T20:39:23.703Z,200.78523560631828,8112.214764393681
2024-10-09T20:39:23.703Z,175.79235927687657,8062.207640723123
2024-10-09T20:39:23.703Z,55.24900879609565,8197.750991203904
2024-10-09T20:39:23.703Z,-161.17862055564092,8155.178620555641
2024-10-09T20:39:23.703Z,-397.70885987591083,8138.708859875911
2024-10-09T20:39:23.703Z,-520.2301152997055,7969.230115299705
2024-10-09T20:39:23.703Z,-440.9033617745204,7968.903361774521
2024-10-09T20:39:23.703Z,-207.95201866183396,8055.952018661834
2024-10-09T20:39:23.703Z,29.81830967017784,8158.181690329822
2024-10-09T20:39:23.703Z,153.25408790906786,8062.7459120909325
2024-10-09T20:39:23.703Z,156.99413472454958,8143.005865275451
2024-10-09T20:39:23.703Z,110.87547635115561,8182.124523648845
2024-10-09T20:39:23.703Z,62.407612822051036,8087.592387177949
2024-10-09T20:39:23.703Z,-9.896480922019576,8046.89648092202
2024-10-09T20:39:23.703Z,-151.09051557015113,8081.090515570151
2024-10-09T20:39:23.703Z,-348.07102259667613,8053.071022596676
2024-10-09T20:39:23.703Z,-509.74643147064796,7981.746431470648
2024-10-09T20:39:23.703Z,-543.2133094255785,8054.213309425579
2024-10-09T20:39:23.703Z,-441.28291372571647,8171.282913725717
2024-10-09T20:39:23.703Z,-278.70067945641466,8266.700679456415
2024-10-09T20:39:23.703Z,-138.4869852776539,8111.486985277654
2024-10-09T20:39:23.703Z,-73.56950686000151,7955.569506860002
2024-10-09T20:39:23.703Z,-120.4862761828965,8108.486276182896
2024-10-09T20:39:23.703Z,-281.76344804509415,8126.763448045094
2024-10-09T20:39:23.703Z,-471.67675862800905,8018.676758628009
2024-10-09T20:39:23.703Z,-539.6742102859023,7969.6742102859025
2024-10-09T20:39:23.703Z,-403.8054674242764,8089.805467424277
2024-10-09T20:39:23.703Z,-144.70196956774424,8265.701969567745
2024-10-09T20:39:23.703Z,68.512000201636,8207.487999798364
2024-10-09T20:39:23.703Z,135.33836387397156,8046.6616361260285
2024-10-09T20:39:23.703Z,85.69389986204716,8056.306100137953
2024-10-09T20:39:23.703Z,10.571857487313887,8019.4281425126865
2024-10-09T20:39:23.703Z,-26.02129483023036,8082.0212948302305
2024-10-09T20:39:23.703Z,-13.758515370323106,8068.758515370323
2024-10-09T20:39:23.703Z,13.834406541895394,8026.165593458105
2024-10-09T20:39:23.703Z,-5.716186881249962,8145.71618688125
2024-10-09T20:39:23.703Z,-122.07501990097718,8277.075019900978
2024-10-09T20:39:23.703Z,-308.11817233511783,8124.118172335118
2024-10-09T20:39:23.703Z,-451.8059339744224,8044.805933974422
2024-10-09T20:39:23.703Z,-445.9412520230133,8010.9412520230135
2024-10-09T20:39:23.703Z,-289.6159570338831,8070.615957033883
2024-10-09T20:39:23.703Z,-86.5637033773158,8071.5637033773155
2024-10-09T20:39:23.703Z,53.76304367907608,8050.236956320924
2024-10-09T20:39:23.703Z,103.63793104763127,8154.362068952369
2024-10-09T20:39:23.703Z,114.27559953811063,8207.72440046189
2024-10-09T20:39:23.703Z,140.73451647397573,8076.265483526025
2024-10-09T20:39:23.703Z,175.21747731677456,8116.782522683226
2024-10-09T20:39:23.703Z,159.4030970621734,8160.596902937827
2024-10-09T20:39:23.703Z,63.60414003069123,8024.395859969309
2024-10-09T20:39:23.703Z,-61.59272187792647,7965.592721877926
2024-10-09T20:39:23.703Z,-126.18967906442501,8097.189679064425
2024-10-09T20:39:23.703Z,-87.04213054398227,8138.042130543982
2024-10-09T20:39:23.703Z,11.866712238574996,8130.133287761425
2024-10-09T20:39:23.703Z,74.82117386369617,8204.178826136304
2024-10-09T20:39:23.703Z,27.927780479808142,8106.0722195201915
2024-10-09T20:39:23.703Z,-122.47352259573738,8153.473522595737
2024-10-09T20:39:23.703Z,-287.45246090567406,8019.452460905674
2024-10-09T20:39:23.703Z,-359.4682657612964,8027.468265761297
2024-10-09T20:39:23.703Z,-300.0892105841184,8018.0892105841185
2024-10-09T20:39:23.703Z,-175.15266104297322,8149.152661042973
2024-10-09T20:39:23.703Z,-101.06794853335049,8169.06794853335
2024-10-09T20:39:23.703Z,-150.49571933254148,8135.495719332542
2024-10-09T20:39:23.703Z,-297.1002436826844,8131.100243682685
2024-10-09T20:39:23.703Z,-432.9079443040294,8214.90794430403
2024-10-09T20:39:23.703Z,-443.389070026294,8058.389070026294
2024-10-09T20:39:23.704Z,-301.4134464085685,7887.413446408568
2024-10-09T20:39:23.704Z,-104.23878118851285,8116.238781188513
2024-10-09T20:39:23.704Z,12.20124588805481,8220.798754111946
2024-10-09T20:39:23.704Z,12.370472506792797,8127.629527493207
2024-10-09T20:39:23.704Z,-17.06699135104052,7968.06699135104
2024-10-09T20:39:23.704Z,5.352463318593399,8205.647536681407
2024-10-09T20:39:23.704Z,56.01076224650128,8293.989237753498
2024-10-09T20:39:23.704Z,58.23933878828806,8066.7606612117115
2024-10-09T20:39:23.704Z,-16.01898339656553,7960.018983396565
2024-10-09T20:39:23.704Z,-134.4086422100389,8047.408642210039
2024-10-09T20:39:23.704Z,-255.26340923264925,8171.263409232649
2024-10-09T20:39:23.704Z,-347.5797231152706,8074.579723115271
2024-10-09T20:39:23.704Z,-382.25353524183936,8119.253535241839
2024-10-09T20:39:23.704Z,-345.62945823583345,8188.629458235833
2024-10-09T20:39:23.704Z,-264.395093654022,8186.395093654022
2024-10-09T20:39:23.704Z,-195.36412051376573,8062.364120513766
2024-10-09T20:39:23.704Z,-177.179291469387,8112.179291469387
2024-10-09T20:39:23.704Z,-190.5642832824905,8122.564283282491
2024-10-09T20:39:23.704Z,-177.60390360288625,7986.603903602886
2024-10-09T20:39:23.704Z,-115.81085802961258,8039.810858029613
2024-10-09T20:39:23.704Z,-62.78069201393455,8181.780692013935
2024-10-09T20:39:23.704Z,-96.60001853413924,8280.60001853414
2024-10-09T20:39:23.704Z,-212.57410396633418,8139.574103966334
2024-10-09T20:39:23.704Z,-315.7950834836788,8004.795083483679
2024-10-09T20:39:23.704Z,-324.7383093823253,8140.7383093823255
2024-10-09T20:39:23.704Z,-246.6954523112783,8154.695452311278
2024-10-09T20:39:23.704Z,-141.10755779611296,8072.107557796113
2024-10-09T20:39:23.704Z,-51.66419322186763,7954.664193221867
2024-10-09T20:39:23.704Z,2.3522151085190206,8184.647784891481
2024-10-09T20:39:23.704Z,7.070272239295584,8214.929727760704
2024-10-09T20:39:23.704Z,-35.80082440757249,8151.800824407573
2024-10-09T20:39:23.704Z,-96.84961145958134,8147.849611459581
2024-10-09T20:39:23.704Z,-146.13813389163997,8069.13813389164
2024-10-09T20:39:23.704Z,-185.0291743031072,8138.0291743031075
2024-10-09T20:39:23.704Z,-230.1163538879847,8082.116353887985
2024-10-09T20:39:23.704Z,-272.12626655464794,8066.126266554648
2024-10-09T20:39:23.704Z,-275.38212896129136,8078.3821289612915
2024-10-09T20:39:23.704Z,-224.36549121902573,8152.365491219026
2024-10-09T20:39:23.704Z,-154.45877317828976,8226.45877317829
2024-10-09T20:39:23.704Z,-123.4173551424439,8098.417355142444
2024-10-09T20:39:23.704Z,-153.26179379407395,8225.261793794074
2024-10-09T20:39:23.704Z,-204.93105148455334,8057.931051484553
2024-10-09T20:39:23.704Z,-213.8180854114584,8065.818085411458
2024-10-09T20:39:23.704Z,-152.4056453537153,8048.405645353715
2024-10-09T20:39:23.704Z,-55.10472525484129,8157.1047252548415
2024-10-09T20:39:23.704Z,19.792953821595308,8129.207046178405
2024-10-09T20:39:23.704Z,44.28704979827536,8178.712950201724
2024-10-09T20:39:23.704Z,32.80038566009691,8112.199614339903
2024-10-09T20:39:23.704Z,14.86939040817083,8219.13060959183
2024-10-09T20:39:23.704Z,11.482088913622098,8121.517911086378
2024-10-09T20:39:23.704Z,29.80230991639187,8067.197690083608
2024-10-09T20:39:23.704Z,59.2737023290537,8076.726297670946
2024-10-09T20:39:23.704Z,70.64320298818001,8069.35679701182
2024-10-09T20:39:23.704Z,38.04596910903696,8194.954030890964
2024-10-09T20:39:23.704Z,-28.65396953168389,8145.653969531684
2024-10-09T20:39:23.704Z,-86.92040130483302,8142.920401304833
2024-10-09T20:39:23.704Z,-107.88622499697831,8149.886224996978
2024-10-09T20:39:23.704Z,-108.78725913505751,8187.787259135058
2024-10-09T20:39:23.704Z,-125.28275479734785,8105.2827547973475
2024-10-09T20:39:23.704Z,-158.67560131524235,8086.675601315243
2024-10-09T20:39:23.704Z,-168.53118451855227,8081.531184518552
2024-10-09T20:39:23.704Z,-121.11613082095703,8074.116130820957
2024-10-09T20:39:23.704Z,-33.31721114342086,8196.317211143421
2024-10-09T20:39:23.704Z,37.234284032789276,8211.76571596721
2024-10-09T20:39:23.704Z,36.25012855514223,8117.7498714448575
2024-10-09T20:39:23.704Z,-55.53062728890592,8125.530627288906
2024-10-09T20:39:23.704Z,-212.0065553181327,8232.006555318132
2024-10-09T20:39:23.704Z,-362.0755280800567,8042.075528080057
2024-10-09T20:39:23.704Z,-414.76501858726084,8065.765018587261
2024-10-09T20:39:23.704Z,-316.240624128689,8141.240624128689
2024-10-09T20:39:23.704Z,-97.62154804711575,8137.6215480471155
2024-10-09T20:39:23.704Z,134.46588401236716,8145.5341159876325
2024-10-09T20:39:23.704Z,263.844464909651,8204.155535090349
2024-10-09T20:39:23.704Z,242.3943131722105,8184.605686827789
2024-10-09T20:39:23.704Z,123.66133401304904,8124.338665986951
2024-10-09T20:39:23.704Z,20.358658972098443,8120.641341027902
2024-10-09T20:39:23.704Z,10.511970303390394,8073.488029696609
2024-10-09T20:39:23.704Z,69.80011076427867,8096.1998892357215
2024-10-09T20:39:23.704Z,97.53024143805358,8150.469758561946
2024-10-09T20:39:23.705Z,19.537507599678356,8240.462492400322
2024-10-09T20:39:23.705Z,-134.89914266426356,8133.899142664263
2024-10-09T20:39:23.705Z,-266.6030945877214,8095.603094587721
2024-10-09T20:39:23.705Z,-307.51519687099585,8166.515196870996
2024-10-09T20:39:23.705Z,-267.1660456433543,8240.166045643355
2024-10-09T20:39:23.705Z,-189.05823552462184,8075.0582355246215
2024-10-09T20:39:23.705Z,-103.25662601435485,8020.256626014355
2024-10-09T20:39:23.705Z,-32.876168319232384,8172.876168319232
2024-10-09T20:39:23.705Z,-4.756115868928527,8213.756115868928
2024-10-09T20:39:23.705Z,-21.06571546171656,8146.0657154617165
2024-10-09T20:39:23.705Z,-38.37472154565978,8161.37472154566
2024-10-09T20:39:23.705Z,-1.6714428612345715,8142.671442861235
2024-10-09T20:39:23.705Z,103.71946594474686,8162.280534055253
2024-10-09T20:39:23.705Z,243.37194940317977,8164.628050596821
2024-10-09T20:39:23.705Z,365.4016672667772,8061.598332733222
2024-10-09T20:39:23.705Z,428.00071643495454,8144.9992835650455
2024-10-09T20:39:23.705Z,409.0415305355947,8137.958469464405
2024-10-09T20:39:23.705Z,315.42067093966926,8213.57932906033
2024-10-09T20:39:23.705Z,188.41616061547225,8180.583839384528
2024-10-09T20:39:23.705Z,80.48056381306012,8105.51943618694
2024-10-09T20:39:23.705Z,14.527850017655785,8172.4721499823445
2024-10-09T20:39:23.705Z,-24.27374828754498,8179.273748287545
2024-10-09T20:39:23.705Z,-50.075415192970326,8117.0754151929705
2024-10-09T20:39:23.705Z,-44.7984575176353,8098.798457517635
2024-10-09T20:39:23.705Z,19.312995284161858,8166.687004715838
2024-10-09T20:39:23.705Z,129.0601194840894,8149.939880515911
2024-10-09T20:39:23.705Z,215.1215245635863,8189.878475436413
2024-10-09T20:39:23.705Z,199.10750430632095,8159.892495693679
2024-10-09T20:39:23.705Z,68.14565676774927,8203.854343232251
2024-10-09T20:39:23.705Z,-93.01751537571428,8183.0175153757145
2024-10-09T20:39:23.705Z,-160.66710634541315,8034.667106345413
2024-10-09T20:39:23.705Z,-83.66294236523375,8128.662942365234
2024-10-09T20:39:23.705Z,65.64090663291334,8191.359093367087
2024-10-09T20:39:23.705Z,165.53137803494377,8215.468621965056
2024-10-09T20:39:23.705Z,164.7472009861557,8147.252799013844
2024-10-09T20:39:23.705Z,115.4483012369251,8115.5516987630745
2024-10-09T20:39:23.705Z,99.11145847367168,8220.888541526328
2024-10-09T20:39:23.705Z,145.14849114018514,8160.851508859815
2024-10-09T20:39:23.705Z,221.95378938194636,8113.046210618054
2024-10-09T20:39:23.705Z,281.7225535970965,8198.277446402903
2024-10-09T20:39:23.705Z,297.7147880742232,8101.285211925777
2024-10-09T20:39:23.705Z,266.9045310516302,8151.09546894837
2024-10-09T20:39:23.705Z,197.2301774617426,8210.769822538257
2024-10-09T20:39:23.705Z,104.15126036872053,8175.848739631279
2024-10-09T20:39:23.705Z,10.399424912877214,8193.600575087123
2024-10-09T20:39:23.705Z,-68.88712451909313,8103.887124519093
2024-10-09T20:39:23.705Z,-140.4727792236268,8153.472779223627
2024-10-09T20:39:23.705Z,-215.221634232729,8261.221634232728
2024-10-09T20:39:23.705Z,-274.76212107459776,8064.762121074597
2024-10-09T20:39:23.705Z,-278.33715456285984,8151.33715456286
2024-10-09T20:39:23.705Z,-213.38806781850707,8184.388067818507
2024-10-09T20:39:23.705Z,-121.90093588726268,8203.900935887263
2024-10-09T20:39:23.705Z,-61.653707113436184,8165.653707113436
2024-10-09T20:39:23.705Z,-49.29786723023846,8227.297867230238
2024-10-09T20:39:23.705Z,-53.42376839907709,8069.423768399077
2024-10-09T20:39:23.705Z,-37.367383726953754,8164.367383726953
2024-10-09T20:39:23.705Z,8.526921399155821,8222.473078600844
2024-10-09T20:39:23.705Z,76.02213971407679,8163.977860285923
2024-10-09T20:39:23.705Z,151.96992350408766,8128.030076495912
2024-10-09T20:39:23.705Z,205.27524293457782,8154.724757065422
2024-10-09T20:39:23.705Z,187.46788802408474,8237.532111975916
2024-10-09T20:39:23.705Z,83.5969168013391,8199.40308319866
2024-10-09T20:39:23.705Z,-41.5732473595369,8169.573247359537
2024-10-09T20:39:23.705Z,-86.14038265603386,8099.140382656034
2024-10-09T20:39:23.705Z,-18.73728304632895,8126.737283046329
2024-10-09T20:39:23.705Z,76.70292126070714,8250.297078739293
2024-10-09T20:39:23.705Z,87.8947023681711,8191.105297631829
2024-10-09T20:39:23.705Z,-1.4123789527467054,8196.412378952748
2024-10-09T20:39:23.705Z,-98.25028857905363,8143.250288579054
2024-10-09T20:39:23.705Z,-114.75984851233807,8124.759848512338
2024-10-09T20:39:23.705Z,-70.7077695908074,8209.707769590808
2024-10-09T20:39:23.705Z,-59.89737902317916,8204.89737902318
2024-10-09T20:39:23.705Z,-125.69587800534761,8218.695878005348
2024-10-09T20:39:23.705Z,-205.65137739766104,8103.651377397661
2024-10-09T20:39:23.705Z,-214.6256544543892,8089.625654454389
2024-10-09T20:39:23.705Z,-152.37450158071957,8288.37450158072
2024-10-09T20:39:23.705Z,-95.35824357301146,8272.358243573011
2024-10-09T20:39:23.705Z,-99.69707669727994,8091.69707669728
2024-10-09T20:39:23.705Z,-152.13259977214807,8122.132599772148
2024-10-09T20:39:23.705Z,-207.55033267391684,8228.550332673916
2024-10-09T20:39:23.705Z,-228.55279538024988,8196.55279538025
2024-10-09T20:39:23.706Z,-183.0723724922764,8171.072372492276
2024-10-09T20:39:23.706Z,-50.62713949254667,8157.627139492547
2024-10-09T20:39:23.706Z,136.1270932083474,8194.872906791652
2024-10-09T20:39:23.706Z,275.6724271251384,8175.327572874861
2024-10-09T20:39:23.706Z,265.4288803596007,8249.571119640399
2024-10-09T20:39:23.706Z,106.68174652404257,8177.318253475957
2024-10-09T20:39:23.706Z,-71.13979809788553,8175.139798097885
2024-10-09T20:39:23.706Z,-119.44004566683574,8102.440045666835
2024-10-09T20:39:23.706Z,-15.532971796916392,8143.532971796916
2024-10-09T20:39:23.706Z,114.89013894441716,8305.109861055584
2024-10-09T20:39:23.706Z,130.3466111133172,8244.653388886683
2024-10-09T20:39:23.706Z,13.670274353590191,8107.32972564641
2024-10-09T20:39:23.706Z,-130.5553035130949,8179.555303513095
2024-10-09T20:39:23.706Z,-193.92947327062942,8208.92947327063
2024-10-09T20:39:23.706Z,-154.94439252362096,8197.944392523621
2024-10-09T20:39:23.706Z,-72.37056767628555,8152.370567676286
2024-10-09T20:39:23.706Z,-25.763817984068346,8157.763817984069
2024-10-09T20:39:23.706Z,-60.69504024246886,8231.695040242468
2024-10-09T20:39:23.706Z,-158.0790869389238,8220.079086938924
2024-10-09T20:39:23.706Z,-242.5721189583056,8224.572118958306
2024-10-09T20:39:23.706Z,-242.04516324495,8138.04516324495
2024-10-09T20:39:23.706Z,-158.54163576528418,8174.541635765284
2024-10-09T20:39:23.706Z,-71.48624146178176,8235.486241461782
2024-10-09T20:39:23.706Z,-53.178871350770876,8179.178871350771
2024-10-09T20:39:23.706Z,-84.8219809722848,8176.821980972285
2024-10-09T20:39:23.706Z,-73.84362158545801,8173.843621585458
2024-10-09T20:39:23.706Z,40.439392431353824,8185.560607568646
2024-10-09T20:39:23.706Z,209.3129479548855,8254.687052045114
2024-10-09T20:39:23.706Z,312.96487529058345,8202.035124709417
2024-10-09T20:39:23.706Z,278.0703031880125,8239.929696811987
2024-10-09T20:39:23.706Z,153.95655019980921,8164.0434498001905
2024-10-09T20:39:23.706Z,66.90618062480257,8147.093819375197
2024-10-09T20:39:23.706Z,97.00799566286885,8122.992004337131
2024-10-09T20:39:23.706Z,204.92299290019506,8263.077007099804
2024-10-09T20:39:23.706Z,281.0507563732121,8263.949243626788
2024-10-09T20:39:23.706Z,252.48761692480204,8169.512383075198
2024-10-09T20:39:23.706Z,131.43570953510226,8213.564290464898
2024-10-09T20:39:23.706Z,-19.66860407928572,8177.668604079286
2024-10-09T20:39:23.706Z,-138.04974547993052,8298.04974547993
2024-10-09T20:39:23.706Z,-183.71874357081703,8116.718743570817
2024-10-09T20:39:23.706Z,-156.19459440569614,8101.194594405696
2024-10-09T20:39:23.706Z,-104.41556743291903,8256.41556743292
2024-10-09T20:39:23.706Z,-90.18294039666286,8239.182940396662
2024-10-09T20:39:23.706Z,-119.16540699707612,8244.165406997075
2024-10-09T20:39:23.706Z,-125.23113162498322,8180.231131624983
2024-10-09T20:39:23.706Z,-44.97974200915897,8206.979742009158
2024-10-09T20:39:23.706Z,97.8469853569973,8233.153014643003
2024-10-09T20:39:23.706Z,198.6682551533426,8154.331744846658
2024-10-09T20:39:23.706Z,168.0633408373844,8220.936659162615
2024-10-09T20:39:23.706Z,20.556021956569204,8183.44397804343
2024-10-09T20:39:23.706Z,-131.99807401306686,8178.998074013067
2024-10-09T20:39:23.706Z,-176.51598886397554,8215.515988863976
2024-10-09T20:39:23.706Z,-92.48770617528339,8259.487706175283
2024-10-09T20:39:23.706Z,42.25661725979338,8234.743382740207
2024-10-09T20:39:23.706Z,128.64834064063615,8252.351659359363
2024-10-09T20:39:23.706Z,123.97351663721157,8144.026483362788
2024-10-09T20:39:23.706Z,53.163330687975275,8179.836669312025
2024-10-09T20:39:23.706Z,-34.519488849006436,8174.519488849007
2024-10-09T20:39:23.706Z,-104.39521865883755,8209.395218658838
2024-10-09T20:39:23.706Z,-139.37210735204553,8246.372107352046
2024-10-09T20:39:23.706Z,-129.14249259663572,8260.142492596635
2024-10-09T20:39:23.706Z,-76.62104241884488,8178.621042418845
2024-10-09T20:39:23.706Z,-11.97969955828647,8271.979699558286
2024-10-09T20:39:23.706Z,19.86840565270384,8227.131594347296
2024-10-09T20:39:23.706Z,-2.6046100967609656,8146.604610096761
2024-10-09T20:39:23.706Z,-57.05678537739762,8168.056785377397
2024-10-09T20:39:23.706Z,-100.24806932138102,8217.24806932138
2024-10-09T20:39:23.706Z,-111.09242665538184,8217.092426655381
2024-10-09T20:39:23.706Z,-112.6492618577048,8198.649261857705
2024-10-09T20:39:23.706Z,-150.5382121984327,8324.538212198433
2024-10-09T20:39:23.706Z,-241.88252831921244,8276.882528319213
2024-10-09T20:39:23.706Z,-343.3724900278802,8129.37249002788
2024-10-09T20:39:23.706Z,-374.3398118271741,8198.339811827174
2024-10-09T20:39:23.706Z,-274.01602773950304,8255.016027739503
2024-10-09T20:39:23.706Z,-48.62848501262596,8116.628485012626
2024-10-09T20:39:23.706Z,214.26409699319174,8143.735903006808
2024-10-09T20:39:23.706Z,380.3944934151008,8357.6055065849
2024-10-09T20:39:23.706Z,355.9122620652499,8262.08773793475
2024-10-09T20:39:23.706Z,168.66001355240297,8234.339986447598
2024-10-09T20:39:23.706Z,-40.881930419789335,8240.88193041979
2024-10-09T20:39:23.706Z,-122.56940736025273,8181.569407360253
2024-10-09T20:39:23.706Z,-25.31289539769186,8216.312895397692
2024-10-09T20:39:23.706Z,173.2355595622635,8097.764440437736
2024-10-09T20:39:23.706Z,331.58842328123785,8256.411576718761
2024-10-09T20:39:23.706Z,353.12691313270255,8272.873086867297
2024-10-09T20:39:23.706Z,253.24500942797755,8211.754990572023
2024-10-09T20:39:23.706Z,126.41810331274607,8304.581896687254
2024-10-09T20:39:23.706Z,46.50063096564302,8197.499369034356
2024-10-09T20:39:23.706Z,4.8252731353809315,8256.17472686462
2024-10-09T20:39:23.706Z,-50.33247729168598,8242.332477291686
2024-10-09T20:39:23.706Z,-126.5038332046647,8148.503833204664
2024-10-09T20:39:23.706Z,-161.8647855831836,8167.864785583183
2024-10-09T20:39:23.706Z,-94.96340827122003,8186.96340827122
2024-10-09T20:39:23.706Z,57.09738455035149,8240.902615449648
2024-10-09T20:39:23.706Z,209.59332863816726,8374.406671361832
2024-10-09T20:39:23.706Z,294.65028369664884,8265.349716303352
2024-10-09T20:39:23.706Z,313.1186614982551,8180.881338501745
2024-10-09T20:39:23.706Z,299.29803407815706,8245.701965921842
2024-10-09T20:39:23.706Z,262.8250479916788,8155.174952008321
2024-10-09T20:39:23.706Z,193.05882932029445,8190.9411706797055
2024-10-09T20:39:23.706Z,112.83673294585117,8286.16326705415
2024-10-09T20:39:23.706Z,90.28031061398458,8137.7196893860155
2024-10-09T20:39:23.707Z,168.60450367389882,8251.3954963261
2024-10-09T20:39:23.707Z,295.5841849803661,8317.415815019634
2024-10-09T20:39:23.707Z,358.75153623051267,8308.248463769487
2024-10-09T20:39:23.707Z,302.6417152983722,8297.358284701628
2024-10-09T20:39:23.707Z,186.6779221608152,8111.322077839185
2024-10-09T20:39:23.707Z,110.9350831134665,8086.064916886534
2024-10-09T20:39:23.707Z,107.7749601557693,8328.22503984423
2024-10-09T20:39:23.707Z,131.1427437104821,8192.857256289519
2024-10-09T20:39:23.707Z,132.15765695535055,8252.84234304465
2024-10-09T20:39:23.707Z,106.73583633567726,8278.264163664322
2024-10-09T20:39:23.707Z,69.46497875633088,8286.53502124367
2024-10-09T20:39:23.707Z,16.373840143574384,8248.626159856425
2024-10-09T20:39:23.707Z,-63.897855991463636,8288.897855991463
2024-10-09T20:39:23.707Z,-152.2068256976498,8127.20682569765
2024-10-09T20:39:23.707Z,-194.31395492618097,8192.313954926181
2024-10-09T20:39:23.707Z,-144.1470655349423,8192.147065534942
2024-10-09T20:39:23.707Z,-8.523621275168676,8252.523621275168
2024-10-09T20:39:23.707Z,153.98268787756484,8278.017312122434
2024-10-09T20:39:23.707Z,276.9104603565842,8325.089539643415
2024-10-09T20:39:23.707Z,328.7413722957563,8286.258627704243
2024-10-09T20:39:23.707Z,318.3516719506506,8197.648328049348
2024-10-09T20:39:23.707Z,271.4422801428331,8209.557719857166
2024-10-09T20:39:23.707Z,214.4458725578965,8229.554127442103
2024-10-09T20:39:23.707Z,173.45390106262366,8207.546098937377
2024-10-09T20:39:23.707Z,158.64534832956744,8137.354651670433
2024-10-09T20:39:23.707Z,136.38248859624983,8280.61751140375
2024-10-09T20:39:23.707Z,44.675746969498896,8344.324253030501
2024-10-09T20:39:23.707Z,-134.11093003140965,8371.11093003141
2024-10-09T20:39:23.707Z,-328.47317025472086,8170.473170254721
2024-10-09T20:39:23.707Z,-431.6380586245655,8154.638058624565
2024-10-09T20:39:23.707Z,-392.35152092613606,8317.351520926137
2024-10-09T20:39:23.707Z,-235.87672093629635,8194.876720936296
2024-10-09T20:39:23.707Z,-20.927718463456742,8157.927718463457
2024-10-09T20:39:23.707Z,185.78969535021434,8216.210304649785
2024-10-09T20:39:23.707Z,308.49186219333126,8325.508137806668
2024-10-09T20:39:23.707Z,291.4850670432704,8349.51493295673
2024-10-09T20:39:23.707Z,152.7701960151092,8265.22980398489
2024-10-09T20:39:23.707Z,-14.067108897604706,8228.067108897605
2024-10-09T20:39:23.707Z,-114.12016602702349,8208.120166027024
2024-10-09T20:39:23.707Z,-127.11574298746245,8207.115742987462
2024-10-09T20:39:23.707Z,-104.21381234461967,8175.213812344619
